Anomaly Scores,Protocol,Packet Type,Traffic Type,Malware Indicators,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Firewall Logs,IDS/IPS Alerts,Log Source,Attack Type
0.5830753017853851,ICMP,Fragmented,Unusual,6,6,Sig_C,Quarantined,High,Segment_3,0,7,IDS,Phishing
0.374805111671278,ICMP,Fragmented,Normal,3,4,Sig_A,Allowed,Medium,Segment_4,6,2,IDS,None
0.7762005698806816,UDP,Normal,Suspicious,8,10,Sig_B,Blocked,High,Segment_3,0,9,Endpoint,Malware
0.0,ICMP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_6,5,0,Endpoint,None
0.6887627189742507,UDP,Normal,Unusual,7,8,Sig_A,Quarantined,High,Segment_6,9,7,Firewall,DDoS
0.5433665474061552,UDP,Fragmented,Unusual,6,6,Sig_B,Quarantined,High,Segment_10,9,7,IDS,Phishing
0.11721778846439782,ICMP,Normal,Normal,1,1,Sig_C,Allowed,Low,Segment_7,8,0,Endpoint,None
0.6813168960867915,TCP,Normal,Unusual,7,5,Sig_B,Quarantined,High,Segment_9,1,7,Endpoint,DDoS
0.0,ICMP,Malformed,Normal,0,1,Sig_B,Allowed,Low,Segment_10,0,0,Endpoint,None
0.9703048413989849,TCP,Malformed,Suspicious,10,8,Sig_C,Blocked,High,Segment_9,10,10,Endpoint,Malware
0.7946889253078995,ICMP,Fragmented,Suspicious,8,7,Sig_C,Blocked,High,Segment_7,10,9,Endpoint,Malware
0.8041740562759926,ICMP,Malformed,Suspicious,8,6,Sig_A,Blocked,High,Segment_1,10,7,Endpoint,Malware
0.07400124557962391,UDP,Normal,Normal,1,0,Sig_C,Allowed,Low,Segment_3,9,2,IDS,None
0.5820617031952426,UDP,Fragmented,Unusual,6,6,Sig_C,Quarantined,High,Segment_5,2,5,Firewall,Phishing
0.8959238586590326,UDP,Malformed,Suspicious,9,7,Sig_B,Blocked,High,Segment_10,5,9,Firewall,Malware
0.19087909322302307,UDP,Normal,Normal,2,0,Sig_C,Allowed,Low,Segment_6,6,1,IDS,None
0.6015537983437507,UDP,Normal,Unusual,6,8,Sig_B,Quarantined,High,Segment_6,10,5,Endpoint,DDoS
0.8661664598375993,UDP,Fragmented,Suspicious,9,9,Sig_B,Blocked,High,Segment_5,7,10,IDS,Malware
0.8502296454563245,UDP,Fragmented,Suspicious,8,10,Sig_C,Blocked,High,Segment_6,3,9,Endpoint,Malware
0.30484140887047584,TCP,Malformed,Normal,3,2,Sig_C,Allowed,Medium,Segment_9,7,4,Endpoint,None
0.0,TCP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_1,6,0,Endpoint,None
0.11721921086892675,UDP,Malformed,Normal,1,1,Sig_C,Allowed,Low,Segment_1,10,2,Endpoint,None
0.0,TCP,Malformed,Normal,0,0,Sig_A,Allowed,Low,Segment_9,7,0,Endpoint,None
0.3133086822758166,ICMP,Fragmented,Normal,4,4,Sig_B,Allowed,Medium,Segment_8,4,4,IDS,None
0.41704763451108134,TCP,Normal,Unusual,4,3,Sig_A,Quarantined,Medium,Segment_9,9,5,IDS,None
0.9490246898807906,UDP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_7,6,9,Firewall,Malware
0.6467213891615653,TCP,Malformed,Unusual,6,4,Sig_B,Quarantined,High,Segment_10,3,5,Endpoint,DDoS
0.7879125180553277,ICMP,Fragmented,Suspicious,8,9,Sig_A,Blocked,High,Segment_6,0,8,IDS,Malware
0.8390035148695533,TCP,Malformed,Suspicious,8,8,Sig_C,Blocked,High,Segment_9,2,7,IDS,Malware
0.16848907234011964,UDP,Malformed,Normal,2,2,Sig_C,Allowed,Low,Segment_2,9,3,Endpoint,None
0.203496463357032,ICMP,Fragmented,Normal,2,3,Sig_C,Allowed,Low,Segment_4,8,1,Endpoint,None
0.26051217502534385,ICMP,Normal,Normal,2,0,Sig_C,Allowed,Low,Segment_2,10,3,IDS,None
0.28654917267925883,TCP,Normal,Normal,3,1,Sig_B,Allowed,Medium,Segment_6,3,4,Endpoint,None
0.6704591450632097,ICMP,Malformed,Unusual,7,9,Sig_C,Quarantined,High,Segment_1,4,7,IDS,DDoS
0.5327520306890895,ICMP,Fragmented,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_7,2,4,Firewall,Phishing
0.731783079837548,ICMP,Normal,Suspicious,7,9,Sig_B,Blocked,High,Segment_7,10,7,Endpoint,DDoS
0.0,UDP,Normal,Normal,0,0,Sig_B,Allowed,Low,Segment_7,5,0,Firewall,None
0.6007269489791118,ICMP,Fragmented,Unusual,7,8,Sig_B,Quarantined,High,Segment_4,3,7,Firewall,DDoS
0.2694988511250822,TCP,Fragmented,Normal,3,2,Sig_A,Allowed,Medium,Segment_8,4,4,Firewall,None
1.0,TCP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_5,10,10,Endpoint,Malware
0.0,ICMP,Malformed,Normal,0,2,Sig_C,Allowed,Low,Segment_2,6,1,Firewall,None
0.6994531081491902,TCP,Malformed,Unusual,7,7,Sig_B,Quarantined,High,Segment_5,6,8,IDS,DDoS
0.2671257531016828,ICMP,Normal,Normal,3,4,Sig_C,Allowed,Medium,Segment_10,8,2,IDS,None
0.4033916418736975,TCP,Malformed,Unusual,5,7,Sig_C,Quarantined,Medium,Segment_9,1,4,Endpoint,Phishing
0.6662259411480036,ICMP,Malformed,Unusual,7,9,Sig_C,Quarantined,High,Segment_10,3,8,Endpoint,DDoS
0.3336566010344856,ICMP,Fragmented,Normal,3,5,Sig_C,Allowed,Medium,Segment_1,7,4,Firewall,None
0.0814873759967094,ICMP,Fragmented,Normal,2,2,Sig_B,Allowed,Low,Segment_2,3,1,Endpoint,None
0.8126083675237789,UDP,Fragmented,Suspicious,8,8,Sig_B,Blocked,High,Segment_10,2,8,IDS,Malware
0.14069653843002936,TCP,Malformed,Normal,2,2,Sig_A,Allowed,Low,Segment_8,9,2,IDS,None
0.8304221034737096,ICMP,Fragmented,Suspicious,8,7,Sig_B,Blocked,High,Segment_5,5,9,IDS,Malware
0.13571594679368265,UDP,Fragmented,Normal,1,1,Sig_B,Allowed,Low,Segment_9,2,1,Endpoint,None
0.09140260325443621,UDP,Normal,Normal,1,1,Sig_C,Allowed,Low,Segment_6,1,2,IDS,None
0.0915165920609389,ICMP,Fragmented,Normal,1,1,Sig_B,Allowed,Low,Segment_8,8,2,Endpoint,None
0.45968186514318493,ICMP,Normal,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_1,2,6,Firewall,Phishing
0.1327208299947517,ICMP,Malformed,Normal,2,2,Sig_B,Allowed,Low,Segment_9,0,1,IDS,None
0.8849046453166867,ICMP,Fragmented,Suspicious,8,7,Sig_A,Blocked,High,Segment_9,8,8,Firewall,Malware
0.2567464286414436,ICMP,Normal,Normal,3,5,Sig_C,Allowed,Medium,Segment_3,4,2,IDS,None
0.07838980655982362,TCP,Normal,Normal,0,1,Sig_B,Allowed,Low,Segment_1,6,0,IDS,None
0.2570249980099911,ICMP,Normal,Normal,3,1,Sig_B,Allowed,Medium,Segment_8,1,2,IDS,None
0.026259519516886418,ICMP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_8,0,0,Firewall,None
0.3431096420173183,TCP,Fragmented,Normal,4,6,Sig_A,Allowed,Medium,Segment_9,5,5,IDS,None
0.32616975084510075,UDP,Malformed,Normal,3,5,Sig_A,Allowed,Medium,Segment_6,4,4,Firewall,None
0.6837206321423439,TCP,Normal,Unusual,7,8,Sig_B,Quarantined,High,Segment_9,9,6,Endpoint,DDoS
0.6843741919662164,UDP,Malformed,Unusual,7,5,Sig_B,Quarantined,High,Segment_10,5,7,IDS,DDoS
0.6305011584892225,UDP,Malformed,Unusual,6,5,Sig_B,Quarantined,High,Segment_9,1,6,IDS,DDoS
0.1765429317460451,TCP,Normal,Normal,2,4,Sig_C,Allowed,Low,Segment_4,6,3,Firewall,None
0.0,ICMP,Fragmented,Normal,0,2,Sig_C,Allowed,Low,Segment_5,0,1,IDS,None
0.03806527817047263,UDP,Fragmented,Normal,0,2,Sig_C,Allowed,Low,Segment_6,10,0,Endpoint,None
0.9427049705008836,ICMP,Malformed,Suspicious,10,10,Sig_B,Blocked,High,Segment_6,7,10,IDS,Malware
0.2258258642198955,TCP,Fragmented,Normal,2,3,Sig_A,Allowed,Low,Segment_10,6,2,Endpoint,None
0.54864982726665,UDP,Normal,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_2,6,6,Endpoint,Phishing
0.5812253056823891,ICMP,Fragmented,Unusual,6,8,Sig_A,Quarantined,High,Segment_4,5,6,IDS,Phishing
0.5591176422045891,UDP,Malformed,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_9,9,6,IDS,Phishing
0.5240891853930641,UDP,Normal,Unusual,5,4,Sig_C,Quarantined,Medium,Segment_7,4,4,Endpoint,Phishing
0.4652069289927612,TCP,Normal,Unusual,5,5,Sig_C,Quarantined,Medium,Segment_9,8,4,Endpoint,Phishing
0.27007145011330375,ICMP,Normal,Normal,2,4,Sig_C,Allowed,Low,Segment_6,2,1,Endpoint,None
0.44291640891303047,ICMP,Malformed,Unusual,5,7,Sig_B,Quarantined,Medium,Segment_7,8,5,IDS,Phishing
0.6811649785048217,UDP,Malformed,Unusual,7,9,Sig_B,Quarantined,High,Segment_9,4,8,Firewall,DDoS
0.9896842598190335,ICMP,Fragmented,Suspicious,10,10,Sig_B,Blocked,High,Segment_4,7,10,IDS,Malware
1.0,UDP,Malformed,Suspicious,10,10,Sig_A,Blocked,High,Segment_9,10,10,Firewall,Malware
0.15577166486905675,TCP,Normal,Normal,1,0,Sig_A,Allowed,Low,Segment_3,2,1,Firewall,None
0.4526395778451357,TCP,Malformed,Unusual,4,2,Sig_C,Quarantined,Medium,Segment_8,6,3,IDS,None
0.011187415978715311,ICMP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_3,9,1,Firewall,None
0.0,TCP,Fragmented,Normal,0,0,Sig_B,Allowed,Low,Segment_3,3,0,Endpoint,None
0.3087007879186185,TCP,Normal,Normal,4,3,Sig_B,Allowed,Medium,Segment_3,4,5,IDS,None
0.1342927072772392,ICMP,Fragmented,Normal,2,4,Sig_B,Allowed,Low,Segment_9,3,3,Firewall,None
0.38833277446457176,UDP,Fragmented,Normal,3,1,Sig_C,Allowed,Medium,Segment_10,8,3,Endpoint,None
0.10819640062487304,TCP,Fragmented,Normal,2,3,Sig_B,Allowed,Low,Segment_3,6,2,Firewall,None
0.0,ICMP,Normal,Normal,0,1,Sig_A,Allowed,Low,Segment_6,5,1,Firewall,None
0.05723031410250449,ICMP,Fragmented,Normal,0,1,Sig_A,Allowed,Low,Segment_4,5,1,Endpoint,None
0.4104856649598684,ICMP,Normal,Unusual,4,6,Sig_C,Quarantined,Medium,Segment_2,10,3,Endpoint,None
0.5464022535502846,TCP,Fragmented,Unusual,5,7,Sig_C,Quarantined,Medium,Segment_3,9,6,IDS,Phishing
0.22714141756353384,TCP,Fragmented,Normal,2,2,Sig_A,Allowed,Low,Segment_5,6,1,Firewall,None
0.8734791268680444,UDP,Normal,Suspicious,8,8,Sig_B,Blocked,High,Segment_10,4,7,IDS,Malware
0.41477136432824424,UDP,Malformed,Unusual,4,4,Sig_C,Quarantined,Medium,Segment_4,9,3,IDS,None
0.7331723864575755,UDP,Fragmented,Suspicious,7,8,Sig_C,Blocked,High,Segment_5,2,8,Firewall,DDoS
0.0,UDP,Malformed,Normal,0,2,Sig_C,Allowed,Low,Segment_1,10,0,Firewall,None
0.42931664877890685,UDP,Fragmented,Unusual,4,5,Sig_A,Quarantined,Medium,Segment_4,10,5,IDS,None
0.18019369510053856,UDP,Malformed,Normal,2,2,Sig_C,Allowed,Low,Segment_10,2,3,Endpoint,None
0.0,ICMP,Malformed,Normal,0,2,Sig_A,Allowed,Low,Segment_3,6,0,IDS,None
0.3447361757323569,UDP,Malformed,Normal,3,2,Sig_A,Allowed,Medium,Segment_2,10,4,Firewall,None
0.4450811688029682,TCP,Malformed,Unusual,4,2,Sig_B,Quarantined,Medium,Segment_7,9,5,Endpoint,None
0.6844221077873065,UDP,Malformed,Unusual,6,4,Sig_B,Quarantined,High,Segment_10,0,5,IDS,DDoS
0.08116315927431006,TCP,Normal,Normal,0,0,Sig_B,Allowed,Low,Segment_9,3,1,Firewall,None
0.24586575806793878,UDP,Malformed,Normal,2,3,Sig_C,Allowed,Low,Segment_1,9,3,Endpoint,None
0.01397771948816437,ICMP,Normal,Normal,1,0,Sig_A,Allowed,Low,Segment_7,7,1,Endpoint,None
0.8913840491474849,ICMP,Fragmented,Suspicious,8,10,Sig_C,Blocked,High,Segment_1,3,8,Endpoint,Malware
0.9458983835333181,TCP,Normal,Suspicious,9,10,Sig_A,Blocked,High,Segment_5,0,8,Firewall,Malware
0.46170699549568484,UDP,Malformed,Unusual,5,5,Sig_C,Quarantined,Medium,Segment_1,4,4,IDS,Phishing
0.9364454577781391,ICMP,Normal,Suspicious,9,10,Sig_A,Blocked,High,Segment_3,0,9,Firewall,Malware
0.1481367129518636,ICMP,Malformed,Normal,2,2,Sig_B,Allowed,Low,Segment_8,8,2,Firewall,None
0.7309315060054871,UDP,Normal,Suspicious,7,5,Sig_B,Blocked,High,Segment_4,7,8,Endpoint,DDoS
0.634186497946295,TCP,Fragmented,Unusual,7,5,Sig_C,Quarantined,High,Segment_1,6,6,IDS,DDoS
0.05958907956066818,TCP,Malformed,Normal,1,2,Sig_A,Allowed,Low,Segment_1,4,0,Endpoint,None
0.5354964564600263,TCP,Malformed,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_8,3,6,Firewall,Phishing
0.6536443371496446,ICMP,Normal,Unusual,6,8,Sig_A,Quarantined,High,Segment_8,6,7,Endpoint,DDoS
0.11627184297169052,UDP,Normal,Normal,1,1,Sig_C,Allowed,Low,Segment_4,2,0,Firewall,None
0.9856915681656014,ICMP,Normal,Suspicious,10,10,Sig_B,Blocked,High,Segment_4,7,10,Firewall,Malware
0.7942566852491505,ICMP,Normal,Suspicious,9,7,Sig_C,Blocked,High,Segment_10,4,9,Firewall,Malware
0.08954894501743202,ICMP,Normal,Normal,1,0,Sig_C,Allowed,Low,Segment_2,4,2,Endpoint,None
0.9266742538412264,ICMP,Malformed,Suspicious,9,8,Sig_A,Blocked,High,Segment_2,0,8,IDS,Malware
0.0,UDP,Fragmented,Normal,0,2,Sig_C,Allowed,Low,Segment_6,9,1,Endpoint,None
0.6988711029452791,ICMP,Normal,Unusual,7,5,Sig_C,Quarantined,High,Segment_8,10,7,Firewall,DDoS
0.0,ICMP,Malformed,Normal,0,2,Sig_A,Allowed,Low,Segment_7,7,0,Endpoint,None
0.7839146891089284,TCP,Fragmented,Suspicious,8,9,Sig_A,Blocked,High,Segment_7,6,9,Firewall,Malware
1.0,ICMP,Fragmented,Suspicious,10,9,Sig_C,Blocked,High,Segment_3,0,10,IDS,Malware
0.48636527089237697,UDP,Normal,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_2,3,4,IDS,Phishing
0.6721644776815972,ICMP,Malformed,Unusual,6,7,Sig_B,Quarantined,High,Segment_10,3,7,Firewall,DDoS
0.7896790575808134,UDP,Malformed,Suspicious,9,7,Sig_A,Blocked,High,Segment_7,8,10,IDS,Malware
0.5727078707014461,UDP,Malformed,Unusual,6,5,Sig_C,Quarantined,High,Segment_4,9,7,Firewall,Phishing
0.8564871888241388,UDP,Malformed,Suspicious,9,9,Sig_B,Blocked,High,Segment_1,1,9,Endpoint,Malware
0.21095553000172051,TCP,Malformed,Normal,2,2,Sig_A,Allowed,Low,Segment_1,3,1,Endpoint,None
0.10385723929415633,TCP,Fragmented,Normal,1,0,Sig_A,Allowed,Low,Segment_4,9,2,IDS,None
0.8811096550774715,ICMP,Fragmented,Suspicious,8,9,Sig_A,Blocked,High,Segment_5,2,9,IDS,Malware
0.7975571024148898,ICMP,Fragmented,Suspicious,7,9,Sig_C,Blocked,High,Segment_5,9,7,Firewall,DDoS
0.861345827221476,ICMP,Malformed,Suspicious,9,7,Sig_A,Blocked,High,Segment_1,4,8,IDS,Malware
0.6000250032516814,UDP,Fragmented,Unusual,6,8,Sig_B,Quarantined,High,Segment_3,6,7,IDS,DDoS
0.8098152208462178,UDP,Fragmented,Suspicious,8,6,Sig_C,Blocked,High,Segment_6,4,8,IDS,Malware
0.2601093125831332,UDP,Normal,Normal,3,3,Sig_B,Allowed,Medium,Segment_10,4,4,Firewall,None
0.3314191018018811,ICMP,Fragmented,Normal,3,4,Sig_B,Allowed,Medium,Segment_7,3,3,Endpoint,None
0.0,ICMP,Normal,Normal,0,0,Sig_B,Allowed,Low,Segment_1,8,0,Firewall,None
0.646618257469951,ICMP,Malformed,Unusual,7,8,Sig_C,Quarantined,High,Segment_8,5,7,Firewall,DDoS
0.18602158478667286,ICMP,Malformed,Normal,2,4,Sig_B,Allowed,Low,Segment_4,9,3,IDS,None
0.5501162713629675,TCP,Malformed,Unusual,6,4,Sig_A,Quarantined,High,Segment_9,5,7,Endpoint,Phishing
0.1518323414709628,TCP,Malformed,Normal,1,0,Sig_A,Allowed,Low,Segment_6,10,1,Firewall,None
0.1950779627556835,TCP,Fragmented,Normal,1,0,Sig_B,Allowed,Low,Segment_1,5,0,IDS,None
0.612240968694727,ICMP,Normal,Unusual,6,7,Sig_A,Quarantined,High,Segment_2,5,5,Firewall,DDoS
0.5055638384026638,TCP,Malformed,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_3,0,6,IDS,Phishing
0.2076217383437093,TCP,Malformed,Normal,2,2,Sig_C,Allowed,Low,Segment_2,10,3,Endpoint,None
0.8591117014469158,ICMP,Normal,Suspicious,8,7,Sig_A,Blocked,High,Segment_10,5,8,Endpoint,Malware
0.9580349501798592,TCP,Normal,Suspicious,9,9,Sig_A,Blocked,High,Segment_7,3,9,IDS,Malware
0.49421732157258846,ICMP,Normal,Unusual,5,7,Sig_C,Quarantined,Medium,Segment_1,1,5,Firewall,Phishing
0.9126294963689546,ICMP,Normal,Suspicious,9,8,Sig_B,Blocked,High,Segment_9,5,8,Firewall,Malware
0.9326323203588539,ICMP,Normal,Suspicious,9,10,Sig_C,Blocked,High,Segment_2,0,8,Endpoint,Malware
0.4431156271724633,UDP,Fragmented,Unusual,5,3,Sig_B,Quarantined,Medium,Segment_4,0,6,Firewall,Phishing
0.06063041187102283,ICMP,Normal,Normal,0,0,Sig_A,Allowed,Low,Segment_8,4,1,IDS,None
0.38674159456136137,TCP,Fragmented,Normal,3,4,Sig_A,Allowed,Medium,Segment_3,5,4,IDS,None
0.9582516052419728,TCP,Normal,Suspicious,9,8,Sig_B,Blocked,High,Segment_9,1,9,IDS,Malware
0.43772030441927223,ICMP,Normal,Unusual,5,5,Sig_B,Quarantined,Medium,Segment_7,9,4,Endpoint,Phishing
0.4014999772290563,UDP,Malformed,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_10,7,6,Endpoint,Phishing
1.0,UDP,Malformed,Suspicious,10,8,Sig_B,Blocked,High,Segment_3,3,10,Endpoint,Malware
0.3619905275518957,UDP,Malformed,Normal,4,3,Sig_A,Allowed,Medium,Segment_3,3,5,IDS,None
0.01435666770614929,TCP,Malformed,Normal,0,2,Sig_A,Allowed,Low,Segment_5,9,1,Endpoint,None
0.7767574360003774,UDP,Malformed,Suspicious,7,5,Sig_A,Blocked,High,Segment_5,4,8,IDS,DDoS
0.3671522411800795,UDP,Malformed,Normal,4,5,Sig_B,Allowed,Medium,Segment_10,9,5,Firewall,None
0.381122267179552,ICMP,Normal,Normal,4,3,Sig_B,Allowed,Medium,Segment_5,3,3,Endpoint,None
0.6138361486294158,UDP,Normal,Unusual,6,5,Sig_A,Quarantined,High,Segment_9,10,7,Firewall,DDoS
0.23512451800088846,UDP,Malformed,Normal,3,1,Sig_B,Allowed,Medium,Segment_9,4,2,Firewall,None
0.4621071901997062,UDP,Malformed,Unusual,5,4,Sig_C,Quarantined,Medium,Segment_6,9,5,Endpoint,Phishing
0.30124287518756343,ICMP,Malformed,Normal,3,4,Sig_C,Allowed,Medium,Segment_7,2,2,Endpoint,None
0.18497725655911246,ICMP,Normal,Normal,2,0,Sig_B,Allowed,Low,Segment_10,7,2,Firewall,None
0.6304203876899613,UDP,Malformed,Unusual,6,8,Sig_B,Quarantined,High,Segment_8,5,5,Firewall,DDoS
0.8382989807219633,TCP,Malformed,Suspicious,7,5,Sig_A,Blocked,High,Segment_9,7,6,Firewall,DDoS
0.3049569169709062,TCP,Normal,Normal,3,1,Sig_B,Allowed,Medium,Segment_6,4,4,IDS,None
0.05791440269809955,ICMP,Normal,Normal,1,3,Sig_A,Allowed,Low,Segment_8,6,0,Firewall,None
0.9709120177378783,UDP,Fragmented,Suspicious,9,10,Sig_C,Blocked,High,Segment_2,9,8,IDS,Malware
0.12055907623398894,TCP,Malformed,Normal,2,2,Sig_B,Allowed,Low,Segment_10,6,3,Endpoint,None
0.0,UDP,Normal,Normal,0,0,Sig_C,Allowed,Low,Segment_8,5,0,Firewall,None
0.6702448280676138,ICMP,Fragmented,Unusual,7,9,Sig_B,Quarantined,High,Segment_2,9,8,Endpoint,DDoS
0.18585566397401873,TCP,Normal,Normal,2,3,Sig_B,Allowed,Low,Segment_8,3,3,Firewall,None
0.8690463631741396,ICMP,Fragmented,Suspicious,9,8,Sig_A,Blocked,High,Segment_2,5,10,Endpoint,Malware
0.5984243837788489,UDP,Fragmented,Unusual,6,8,Sig_A,Quarantined,High,Segment_3,8,6,Firewall,Phishing
0.9137370951373173,ICMP,Malformed,Suspicious,9,9,Sig_B,Blocked,High,Segment_7,10,8,IDS,Malware
0.4534479767637569,ICMP,Malformed,Unusual,4,5,Sig_B,Quarantined,Medium,Segment_9,3,3,Endpoint,None
0.9045594136921892,ICMP,Fragmented,Suspicious,9,7,Sig_A,Blocked,High,Segment_3,5,10,Endpoint,Malware
0.3719026876152449,ICMP,Malformed,Normal,4,5,Sig_C,Allowed,Medium,Segment_5,5,5,Firewall,None
0.6507322693219706,TCP,Normal,Unusual,6,7,Sig_B,Quarantined,High,Segment_9,2,5,IDS,DDoS
0.7591142262134936,UDP,Normal,Suspicious,8,8,Sig_A,Blocked,High,Segment_7,3,7,IDS,Malware
0.31836986271563383,TCP,Fragmented,Normal,4,4,Sig_B,Allowed,Medium,Segment_2,2,3,IDS,None
0.060297800895227106,UDP,Fragmented,Normal,0,0,Sig_A,Allowed,Low,Segment_5,2,0,Firewall,None
0.9570926622405486,UDP,Normal,Suspicious,9,8,Sig_C,Blocked,High,Segment_5,9,9,Endpoint,Malware
0.8603850803897947,UDP,Normal,Suspicious,9,10,Sig_B,Blocked,High,Segment_9,3,10,Firewall,Malware
0.0,UDP,Fragmented,Normal,0,0,Sig_B,Allowed,Low,Segment_2,3,0,IDS,None
0.05415362273350353,UDP,Normal,Normal,1,0,Sig_C,Allowed,Low,Segment_1,5,2,IDS,None
0.5163312108782567,TCP,Normal,Unusual,5,5,Sig_B,Quarantined,Medium,Segment_4,3,4,Endpoint,Phishing
0.8866024645684041,UDP,Fragmented,Suspicious,8,9,Sig_B,Blocked,High,Segment_4,5,7,Firewall,Malware
0.7351440899297561,ICMP,Malformed,Suspicious,7,9,Sig_B,Blocked,High,Segment_1,1,8,Firewall,DDoS
0.45178623212915164,TCP,Normal,Unusual,4,3,Sig_A,Quarantined,Medium,Segment_10,3,3,IDS,None
0.04098641658455059,TCP,Malformed,Normal,0,1,Sig_A,Allowed,Low,Segment_7,1,1,Endpoint,None
0.5999940425720452,UDP,Malformed,Unusual,6,7,Sig_B,Quarantined,High,Segment_2,7,7,Endpoint,Phishing
0.4541670218955658,ICMP,Normal,Unusual,4,3,Sig_C,Quarantined,Medium,Segment_9,8,5,IDS,None
0.53725152814564,ICMP,Malformed,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_7,6,5,Firewall,Phishing
0.6719722857576568,UDP,Fragmented,Unusual,6,4,Sig_B,Quarantined,High,Segment_7,5,7,Firewall,DDoS
0.1770225529419122,UDP,Normal,Normal,2,4,Sig_A,Allowed,Low,Segment_1,7,3,Endpoint,None
0.8130944180227306,ICMP,Normal,Suspicious,9,7,Sig_A,Blocked,High,Segment_9,3,10,Endpoint,Malware
0.2522625507436539,TCP,Malformed,Normal,2,4,Sig_B,Allowed,Low,Segment_10,9,2,IDS,None
0.4174884760303029,TCP,Normal,Unusual,4,4,Sig_A,Quarantined,Medium,Segment_9,10,3,Endpoint,None
0.48519769498393817,UDP,Normal,Unusual,5,4,Sig_A,Quarantined,Medium,Segment_2,1,5,Firewall,Phishing
0.7879923593846255,TCP,Malformed,Suspicious,8,9,Sig_C,Blocked,High,Segment_10,3,9,Firewall,Malware
0.5277343162951058,TCP,Malformed,Unusual,4,6,Sig_B,Quarantined,Medium,Segment_9,4,4,Endpoint,None
0.0,ICMP,Normal,Normal,0,0,Sig_A,Allowed,Low,Segment_2,8,0,IDS,None
0.25733483465868334,TCP,Normal,Normal,3,5,Sig_A,Allowed,Medium,Segment_2,4,2,Firewall,None
0.4042642116746676,ICMP,Fragmented,Unusual,4,6,Sig_A,Quarantined,Medium,Segment_8,8,5,Firewall,None
0.9590245438986481,UDP,Fragmented,Suspicious,9,7,Sig_B,Blocked,High,Segment_3,8,8,IDS,Malware
1.0,UDP,Normal,Suspicious,9,7,Sig_B,Blocked,High,Segment_3,7,9,Endpoint,Malware
0.43286824816947855,ICMP,Normal,Unusual,4,3,Sig_A,Quarantined,Medium,Segment_7,4,4,Firewall,None
0.5364795628010285,ICMP,Fragmented,Unusual,6,7,Sig_C,Quarantined,High,Segment_10,1,5,Firewall,Phishing
0.39854321353588995,UDP,Malformed,Normal,3,2,Sig_C,Allowed,Medium,Segment_6,4,4,IDS,None
0.0,ICMP,Normal,Normal,0,0,Sig_B,Allowed,Low,Segment_7,10,1,Endpoint,None
0.35811452840525154,UDP,Fragmented,Normal,4,2,Sig_C,Allowed,Medium,Segment_6,0,4,IDS,None
0.5460303771450323,UDP,Fragmented,Unusual,6,4,Sig_A,Quarantined,High,Segment_9,7,5,IDS,Phishing
0.9418164359667728,UDP,Normal,Suspicious,9,10,Sig_B,Blocked,High,Segment_2,1,9,Endpoint,Malware
0.9119414693093207,UDP,Normal,Suspicious,9,10,Sig_B,Blocked,High,Segment_8,6,9,Firewall,Malware
0.5172537688472926,UDP,Fragmented,Unusual,5,4,Sig_C,Quarantined,Medium,Segment_6,10,5,IDS,Phishing
0.4643251559535966,UDP,Normal,Unusual,4,5,Sig_B,Quarantined,Medium,Segment_4,1,5,Firewall,None
0.2598922704245178,TCP,Malformed,Normal,3,2,Sig_C,Allowed,Medium,Segment_6,10,2,Firewall,None
0.1683077314136824,TCP,Normal,Normal,1,3,Sig_C,Allowed,Low,Segment_6,4,0,Firewall,None
0.2740421338603155,UDP,Fragmented,Normal,3,2,Sig_A,Allowed,Medium,Segment_10,9,4,Firewall,None
1.0,TCP,Fragmented,Suspicious,9,9,Sig_C,Blocked,High,Segment_3,6,9,IDS,Malware
0.929936950799657,ICMP,Normal,Suspicious,9,10,Sig_C,Blocked,High,Segment_8,5,9,Endpoint,Malware
0.15398807351118116,ICMP,Fragmented,Normal,2,0,Sig_B,Allowed,Low,Segment_5,4,3,Firewall,None
0.798729095833976,UDP,Malformed,Suspicious,9,8,Sig_A,Blocked,High,Segment_10,5,8,Firewall,Malware
0.04044623611395057,TCP,Normal,Normal,0,1,Sig_A,Allowed,Low,Segment_4,1,1,Firewall,None
0.6812909862004908,ICMP,Normal,Unusual,7,8,Sig_C,Quarantined,High,Segment_2,9,6,Endpoint,DDoS
0.39222171527390826,ICMP,Fragmented,Normal,4,3,Sig_B,Allowed,Medium,Segment_10,0,3,Firewall,None
